,C1,overhang,C7,long_s/total_s,real_w/total_w,long_w/real_w,positive_w/real_w,negative_w/real_w,Y1
0,0.08399066495694982,0.05165940193804781,-0.6909599510337479,0.5684938990163584,0.4687756546972295,0.5102646015086282,-0.18201252770274942,0.18115713712541393,0
1,1.4471782287141608,2.417698843341012,-0.8401949114956776,0.5785386318444306,0.17759826037109042,0.45696008696732326,-1.388722828054277,0.8318054282227767,1
2,-0.4828551326661496,-0.2702456143132161,-0.9538147243019309,0.5601163466586665,0.4821053634383953,0.6856483653315343,2.544377476957228,-1.1001471803633451,1
3,1.0949583910526328,-0.3182590818728772,-0.9466698103395792,0.33456703295440615,0.6960350526057018,0.6703727293859373,1.9884479799814574,-0.6950390344015221,1
4,-0.6896311405234323,-0.03459316216893548,1.3358531507567524,0.44545608286186167,-0.1273777093834299,0.4028064620416104,-0.3522157499323568,0.546220391388028,0
5,-0.4043905479703574,0.9919596960799079,0.04176131146653167,0.5747875406443985,-3.0022753131825994,0.4847292122326684,-0.7715767315404123,-1.1034658225275389,0
6,0.17610086935016953,-0.20643539227401903,-0.9677507465284824,0.8591427782853664,-0.21916792030349888,0.3043827135499845,0.11271277002449323,-0.7788342501649969,1
7,-0.46301813157427546,-0.9938396867520303,-0.38568683008197735,1.0,0.09110534331398286,0.5669842212669621,-0.11915512267109948,0.7202723969471864,1
8,-0.2910072348401358,0.5804170586230754,0.3724843770955736,0.3361648210812125,0.4684193404764214,0.6897393677197375,-0.8712355350695749,-0.1333985860271186,1
9,-0.18258613850726163,-0.49227911902981863,1.031242909333454,0.27573582196697766,-0.15487367128832916,0.444839935630193,1.817687894773939,0.4859535446080113,1
10,-0.3095534742037506,-0.8892715477201993,-0.9980850805940655,0.3480756052992233,0.1684303637892381,0.8159904066430393,-0.05649194928294235,-0.6545547912421199,1
11,0.14584905083711353,0.27196587020216384,-0.8368099559469925,0.6707075273210714,-0.8414717900832491,0.35042505265867974,-0.9263709991994384,-0.3384120841433444,0
12,0.3485607744337658,0.05368450320062694,-0.9996387758947484,0.37089915472796675,1.072902739685768,0.8112933838901043,1.207289053977673,0.7376709826922814,0
13,2.13237781580086,-0.09097982532716423,-0.09574261546440367,0.4954988282759951,-0.2647765855927018,0.4143772102715363,0.15268661275292647,1.5333621275010019,1
14,1.2794634776615617,1.9584164102011772,1.0710705439450658,0.7178499954979678,-0.7085369308373862,0.11471851154767387,0.291342719903651,-1.6466337352987819,1
15,0.13055512456594331,-1.3106739768294047,1.2108510819336327,0.2900334619192617,-0.3602105064451041,0.4973438136916838,0.3538676070615828,-1.6612853119132405,0
16,-0.7547574378486592,-1.0904922949862834,0.6619673386490428,0.5482742597257386,-1.485040328260326,0.5783551834481163,0.9088732160720358,1.2159289415687842,1
17,-0.4433291469489169,1.6348595471827452,-0.08023659454415091,0.5019232347818638,0.7686368363107938,0.1349464505674406,-0.8457281339668756,-1.5364627775331152,1
18,1.0781209926695956,0.017517556841049317,-0.25957052215094134,0.2924432035666613,-0.6397519151715985,0.13562802867021084,-0.3406353463631719,-0.7532644507923454,0
19,0.762598132775785,0.5421529107448982,-0.38568683008197735,0.534532798771872,0.3796863626508163,0.5475787727277116,-0.23216015992863434,0.4199214641495999,1
20,-0.7328849179677507,0.37974363172297326,2.2412770924865177,0.4683869059765835,-0.7876984769294647,0.39666569847956856,-0.6749049067022498,-1.6198182306548978,0
21,-0.9592201091664849,-0.5537765300263384,-0.6158746189696351,0.32160719592586595,0.11190602022716152,0.3528692234240457,-0.45400563858638127,1.5795979264074878,0
22,-0.46301813157427546,0.04693154151865926,-0.9989944729514244,0.48590039410763497,0.6365029902696709,0.6073668269250395,1.7270005452055062,-1.2821732454134742,1
23,-0.27259880814744686,-0.5339590906620898,-0.9756815280863506,0.7058778923132774,-0.05279012669128979,0.5536544134844031,1.2016024804345709,-1.2173550834573024,0
24,-0.7767954671915084,0.20317238802474094,-0.9860464251904477,0.4800468316485904,0.16262574537557756,0.6108684963227432,-0.3311780544919054,0.7610891927426107,1
25,2.13237781580086,0.31745267240130415,-0.45209163374062794,0.6495517731442786,1.0295766397728028,0.5544966679134212,0.7878368196598017,-1.053192930952928,1
26,-1.6925078758646326,-1.015897929758869,0.6031381932105413,0.5530612025974273,-3.0022753131825994,0.8280279188412295,-0.9186693483641389,1.7373178818480342,0
27,-0.062060359215362036,0.4934739672316132,0.8572205988676137,0.6607768268017153,-0.007742485229709665,0.3983884345209151,0.9385090558498886,0.12175026197432123,1
28,-0.799000336518062,-1.170239229534257,-0.8843704166425833,0.7004253977704902,0.5648293795306626,0.4468731872607129,1.6044622490263911,-0.1223738407582288,1
29,-1.6347739032043613,0.11159787237539087,0.28658643714109416,0.5999507159499922,0.07347487311568707,0.481016526497288,-0.19755630436593138,-1.6998950744991752,1
30,-0.6050523898504125,1.2221067623483606,-0.6471666312109752,0.6627041149976889,-1.2800007445686625,0.4294568355920948,-0.3340144512647231,-0.9895032223044794,0
31,-0.6259591723255684,0.9893138127911275,-0.7658941542853689,0.31665140863893937,-0.38573576667968723,0.5380150243642402,0.8900167548351764,-0.837259855218335,1
32,2.0061780144119146,-0.19242580916273794,-0.5940425592737476,0.39846152403810087,0.8364770723013973,0.5306491026806658,-0.1893486712974802,0.7596430126965709,0
33,-2.026398776783013,0.3310996606455258,-0.01334458241986856,0.721116455343729,0.4821579769400917,0.539770934484341,-0.37299824948186905,0.29170269265314225,0
34,-0.4043905479703574,-0.09172243085911878,-0.7564438820985512,0.43405445194723624,0.19322528924674803,0.5125981819266267,-0.3075028821961621,-0.7903512020687622,0
35,0.2498105611674927,0.6422276191095612,-0.7795187609033641,0.5459520236006359,0.5298769661976774,0.5739332184823384,-0.7562527952275027,0.48682792852017664,0
36,-0.5432661062555271,-0.34373825960598003,-0.6820748085628692,0.5998313622251383,0.16997142072995217,0.3560001714676223,-0.0017597480524830225,-0.8584468601061533,0
37,0.604392454457576,-0.05128779887666916,1.0945486119926884,0.4227742946096944,-0.16258206781674925,0.299814407905573,-0.34435468091615495,-0.3096473240647718,0
38,-0.7328849179677507,0.1440655951849989,-0.8035206247577377,0.5874616951580331,-0.6243037691733467,0.5627521834919894,-0.2628036257201921,-1.7561411842223495,0
39,-2.321445653731998,-0.6466908020454771,2.3794522900330493,0.8268629533155287,-0.4540098423458737,0.5210390419981333,-0.09303255701076929,-0.04657971581156622,0
40,0.036383261842231646,-0.8780147885678807,-0.717870638011765,0.47039862849523684,-0.2919162142891997,0.35156905912565717,-0.8815296625872403,0.050827933636393555,1
41,-1.7511344217072988,-1.0591212419583524,1.2881625444774008,0.629396984924623,0.7251436995372726,0.38175153216458557,0.41620582760386693,1.5403049904948931,0
42,-0.07889727578529138,-0.37844824945732747,-0.38568683008197735,0.405088961820939,0.2770079156575185,0.5663739425013133,0.6919695699700407,0.8549593231773323,1
43,0.5561634157624372,0.42155268906847476,-0.5867918234313908,0.6095964856274056,-1.8315741662660845,0.49907675312198185,-1.2094737809821465,0.37490062391453566,1
44,1.1987697163613875,-0.24997591688573584,-0.38568683008197735,0.5575595611988513,-0.251464592071915,0.731141085484814,-0.37862486153700625,0.30121030970639284,1
45,-0.25432710721315543,2.0351461874434618,-0.5720465024660367,0.6788183083723285,0.6302942538292953,0.39128763030462077,-0.797051678504323,-0.9000303074239805,0
46,-1.721708666375754,0.45711939469197577,-0.38568683008197735,0.16452286657502757,0.9204834202664083,0.5622294369692947,0.2706711425436479,0.9351438865565049,1
47,-0.012291924124338384,-0.027378665444094123,-0.5637841942357954,0.497108955219822,0.11516759096363342,0.5971552357937769,1.3782043747707375,2.379444186371067,1
48,-0.4828551326661496,0.6828854989176069,-0.5538696580032374,0.5218055301341142,0.028133695691291264,0.523630562216156,-1.2272206156590817,-0.9665743093369177,0
49,-0.16498207726837769,-0.5525458707752628,-0.881236985940912,0.5139758140500892,0.07771675521924458,0.7101384999584089,1.3426986422061082,-0.17489508143868376,1
50,-0.4237870065532121,-0.023929381708292258,-0.9448300839389339,0.2823215499586975,0.5339284893523963,0.599435053883013,0.1174115368134511,-1.0870248073005933,1
51,0.0040533393145415365,-0.7572585592899747,-0.22605782370546815,0.5609964360675328,-0.978705076433657,0.23049940081123732,0.7855529691075598,-0.9443784145968511,0
52,-0.5637070950660691,-0.3223219079695458,-0.8717334506624209,0.6948715599153898,0.2890678840122023,0.5313901077738649,0.8329781137474499,-0.9295841418823394,1
53,1.8453378282542041,0.8805011324578977,2.2389315685202353,0.35862515703517595,-0.29254205746595324,0.8123029414403092,0.46820825244625125,1.7213432293190034,0
54,-0.7547574378486592,0.007670995754264435,-0.38568683008197735,0.42077663598893333,0.3059750564429332,0.7821928200859937,-0.023005847513320497,-0.5185348448104468,1
55,-0.4828551326661496,0.06117091290954068,1.784163169138896,0.5546340552552678,-0.1070859767208641,0.06746592521568906,1.3626477911459447,-1.3672919316395373,0
56,0.468311150306502,-0.4924701708654954,-0.9881232926375356,0.3371353294249022,0.46676254338328793,0.5508106623796886,2.0838032743666814,-1.2574923360312038,1
57,-0.11294815334742161,2.9792623539769747,-0.09119182167038488,0.7484175686122922,-1.9025019692644827,0.3704780294955189,-0.03387712149768043,-0.9989077071651403,0
58,1.3141287493111438,-0.7187949553406359,2.3319037686147612,0.5582582452492348,0.8454829382342666,0.5277251582245029,0.6159452609135456,1.402371161054824,1
59,-0.9828089776981774,0.9015632149259097,-0.7981142486734747,0.4865505257089837,0.4518205823153433,0.48047774072354066,-0.26568723525218746,-1.1187900629947545,0
60,-1.1780992927451512,-0.43291338279702574,0.7443749932425922,0.518664101455051,0.583091030343964,0.5932529919935362,1.2619038704917465,1.2193713299546576,1
61,0.468311150306502,1.876327382184314,2.3937215295913026,0.8007715595381972,-0.1408491454629458,0.4115864892669078,0.3350980432484776,-0.2611286565745016,1
62,0.4423762199781745,-1.9888812425935867,-0.38568683008197735,0.37151905360133997,1.8368004042252362,0.3642034379313216,-2.7556831791254397,-0.2689680448395984,1
63,-0.46301813157427546,0.8713073744213953,0.2952810476112207,0.6823773536945428,-0.4916128656333066,0.7298692628411455,1.0176649449872512,1.5565085356040511,0
64,2.349566688741305,-0.7628966188971599,0.48799509034169136,0.3188140749367274,0.0301839952295516,0.4749396962306581,0.5796401433356027,0.5547992148342175,0
65,-0.20032162537231105,0.4571210350229881,-0.4640601710886955,0.517738499197016,-0.037345194759917794,0.5148186083454754,-1.424368218927015,-1.5131946144133144,0
66,1.3141287493111438,-0.4010170929788709,-0.5559342214878098,0.43794215712400364,0.14473084968737052,0.4237532026171734,-1.5098667508080872,0.45877814916194526,0
67,-0.6259591723255684,0.8267420407203567,-0.05130135206305175,0.6653799520860115,0.2342457031961334,0.4435722684360638,-1.6093111413497159,0.3335535457026115,0
68,-0.09585954335049095,-1.4384440709612676,0.4887222626356131,0.4090687309674712,0.05523483124492301,0.4400087817491355,1.0418625704428892,0.16069155146479847,1
69,-0.7547574378486592,-0.8349354556208761,0.11069093263607385,0.4772779804923495,0.09523643482426021,0.18855187567353882,0.172226524907915,-1.3696995131240404,0
70,0.7944672830620336,0.7983518069763156,-0.6407882668701101,0.55940749790958,0.5916508995455749,0.5681354494240823,-1.8234236504203922,-0.5478497444756588,0
71,-0.36603007515679115,-1.2004658009133837,-0.7695564547878997,0.6086282924690567,-0.1337535587408701,0.13418357450430707,-0.6205042816893263,-0.8336504847589794,0
72,1.1360208199736102,0.5476627772307975,-0.20812954904362982,0.5969692211055277,0.3938435159388397,0.4783070249953224,-1.0265998294179683,1.057745078674695,1
73,1.14406006890518,0.7274772358023752,-0.5693540027364389,0.27891987993201917,0.037091716597281416,0.47753711471770177,-1.1443651862286506,0.57485058996482,1
74,0.02027808692790301,-1.4124777515711873,1.1853616656561192,0.382071603220707,0.1591706913093204,0.3046061210712766,0.5667853462211021,-0.03497448710563305,0
75,-0.4237870065532121,1.186578235254294,1.9165619575945996,0.8265327910968117,-1.5495859963710024,0.38197422664333536,-0.7978118641498043,-1.7914884002785043,0
76,-0.7111765882507297,0.3949855451185821,-0.860023597970164,0.3084822259445372,0.810157496342104,0.41323351205527425,0.6727380729074309,0.7483725492898261,1
77,1.9073403719379596,2.52593022341663,-0.38568683008197735,0.5838891146911027,0.4862878826788182,0.25992124791977045,-0.6315942731490971,-0.37752254125910367,1
78,-0.4237870065532121,0.06260312123721955,-0.38568683008197735,0.5008622166475007,0.6772315320183838,0.7623299480012468,1.164608159843916,-0.36658929675481133,0
79,0.905608760129639,1.173866550469219,-0.38568683008197735,0.6324915201005026,1.2829387316131131,0.37731419501606067,-0.10945855962627576,-0.6748337374564901,1
80,-0.46301813157427546,0.8194700289202167,-0.9878714820175362,0.804583480418622,-0.2603119295973629,0.6998239123394993,2.44289818558402,1.2579987410920037,0
81,2.26877584691122,-1.0662245966259916,-0.18335871447190533,0.2508690214465181,-0.26758537646502245,0.3938032088894897,-0.1999832647395936,0.6658515748851733,0
